Job Title,Department,Earnings,meta_row_index,meta_row_id
WEB DEVELOPER / ARCHITECT,MANAGEMENT INFORMATION SERVICE,88130.36,211,ccce59f55d0c65d0f87885e44a60df128c4046ab
NATURAL AREAS PROGRAM MGR,NATURAL AREAS,88048.22,212,1940bcf2f460646f4f5ec49db3c001e4a7b166a8
POLICE OFFICER,PATROL,88031.17,213,bc161961a2ac1117f07394e65205ca384b2b538a
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,87996.12,214,68a8a15d735e2315716aab3cd95f1bf59ef3cb7f
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,87891.60,215,6e866d60a0c15132c0ec92325d22e7ff57410776
DEVELOPMENT REVIEW MANAGER,COMM DEV & NEIGHBORHOOD SVCS,87883.12,216,7e6835e9c355c9195eda69090945ecf274b19ca0
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,87820.53,217,0b045c008f1a701abeaac55175f2423e5d4c4342
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,87806.53,218,34cddb42491a62b38a9c0fb2b8cd073ec865e7c5
POLICE OFFICER,PATROL,87752.47,219,942a5f87c4cbe049d9206d084da1480368a70ebb
POLICE OFFICER,INVESTIGATIONS,87696.37,220,6c312e6aff859920704e6105fdfd247dcd3fde32
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,87540.49,221,978e7af58c737a5b5500a304f887f81691e661c6
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,87489.60,222,8e61fefc628769cb47bba718a6280d2d3b41f13a
SR NETWORK ENGINEER,MANAGEMENT INFORMATION SERVICE,87465.35,224,3ef57f33b5ff27cfb386c458114146deceb0fb2b
POLICE OFFICER,INVESTIGATIONS,87456.69,225,847a11990d6f116df4ad1d04c56d80131514becc
POLICE OFFICER,OFFICE OF THE CHIEF,87409.10,226,610efb744655949b904938e1e2aba2df8f1467d0
POLICE OFFICER,PATROL,87363.19,227,2cbc80436f14fee9250f6e3dfe4b6a6eda4fc26d
EMERGENCY SERVICES COMM MGR,POLICE INFORMATION SERVICES,87304.88,228,82c0ec2aa8416d0987c9868d17e2e07ad64e135d
SR DATABASE ANALYST,MANAGEMENT INFORMATION SERVICE,87190.22,229,6c41afc674c3320a0d72304e5ff6a383365a2614
CONTROL & DATA SYSTEMS ENG,UT PROCESS & SUPERVIS CNTR DIV,87190.22,230,03ecc23a358d4afae76cfa53d8399b5f0702b229
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,87050.17,231,bbcef9b485de2c2bf44cb3fd406cfcf09ccdab6d
TRAINING CAPTAIN - 40 HR/WK,POUDRE FIRE AUTHORITY,86903.35,232,f3bafbfaa8a2425c3696c09e52cfcba5dc5ca223
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,86798.54,233,c2abbb400a7cf3ee2958c93f7c96abf37905e1bd
POLICE OFFICER,INVESTIGATIONS,86786.86,234,9606c83bb2f415b5749b88aeabbe794770660588
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86723.82,235,8051b2aebb4355a3cefd41917baad869043066e5
PLANT OPERATOR,UT WTR RECLAMA & BIOSOLIDS DIV,86723.65,236,dea8de5232766e65166c8a6fb9876d553ea315de
CHIEF BUILDING OFFICIAL,COMM DEV & NEIGHBORHOOD SVCS,86693.36,237,582c8a773e89437f27435d175295dc3fd613e12d
POLICE OFFICER,INVESTIGATIONS,86691.63,238,244d20a6a067abaa1b65a1e9a95b6834d80612d5
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,86680.28,239,92a0e6a7cbc00cb98d999d6386953a9a84f34006
POLICE OFFICER,PATROL,86608.28,240,28b0d0a8279693012efe38a7b42267a52bb0944f
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86589.25,241,0dd2689d69de8cea0c856425a9bcbd5dbed91afe
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86534.87,242,a2b4cea13eca76558b945e6d80e69c0f0a215b32
CIVIL ENGINEER III,UT MSTR PLAN & FLDPL ADMIN DIV,86424.36,243,c50e8011cc9e3ce15226919e116a3143be7bac2e
POLICE OFFICER,PATROL,86398.41,244,cde0b38f1efed56ab838a5d3484ed0d80ab151f5
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,86367.24,245,fc8828f06c7aeb821559af16b0bae0977099d876
POLICE OFFICER,PATROL,86193.62,246,006fd178ca55463efc413f44f857136dc45872b4
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86142.19,247,4a4455022ab63b309fc2d84afc0248aa5926305a
SR DATABASE ANALYST,MANAGEMENT INFORMATION SERVICE,86138.72,248,ad5f00e37140cdbbd1ce98d2d1fb54cf87446910
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86105.02,249,3c740a03c2ec88e1790ab2322faeb57c6e9fae30
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,86091.46,250,e1163427ee6ea47a7e3f1280f4457cef2d1a7eab
POLICE OFFICER,PATROL,86031.32,251,02dfc13c8a9d051c5cc9c69154fae8a07650363b
POLICE OFFICER,INVESTIGATIONS,85895.97,252,f71305266991d81d112b13527a8a28eb4df8afcb
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85783.14,253,ddaf2dcea13fcd3349b63c39827821344dcd6744
FIREFIGHTER 40 HOUR (SPECIAL),POUDRE FIRE AUTHORITY,85764.50,254,32000d4cc2cb343f08e78448a10c67dda6221322
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85721.84,255,78cd135b7301318e45eaf945403708a11fb5a110
POLICE OFFICER,INVESTIGATIONS,85712.45,256,15ff034bfdb0ce29eb040026a727f7529deb9f8d
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85646.13,257,8b33913278ec85771e4024e709ab0ddb637f7c4d
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,85632.04,258,f564e5e26b38695037becb0dd847b0e667dd5ada
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,85553.17,259,4dc5710c4184d56465d87bb48988202a7617ac73
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,85550.40,260,f32ef80156c3a1e5190395c04ed3077eb7ef7a83
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,85550.40,261,f32ef80156c3a1e5190395c04ed3077eb7ef7a83
NETWORK ADMINISTRATION MGR,MANAGEMENT INFORMATION SERVICE,85538.72,262,4a2b9b414aca3aa298d0c0a73e21dadcba040d0a
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,85538.49,263,c1b70819350bbd6b14cf6070d1ef1a80e621431e
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,85365.27,264,f4e8ffbd88f5d6d69f55cffa6406e546ca705a1b
ASSET MANAGER,UTILITY FINANCE & BUDGET,85280.00,265,e8705875218bae3e5476c7aa7bc2c192e67e30c4
ENERGY SERVICES ENGINEER,UTILITY CUST. & EMP. RELATIONS,85224.36,266,9e2a6b08791610973a92c78fe0a1790a2bf77d20
ENERGY SERVICES ENGINEER,UTILITY CUST. & EMP. RELATIONS,85224.36,267,9e2a6b08791610973a92c78fe0a1790a2bf77d20
POLICE OFFICER,OFFICE OF THE CHIEF,85207.58,268,61e7bdc94374af9f84fd1946c59d32a123d614a7
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85159.90,269,25bb3804c38491fd2a66ca23da40f51ad3b3b8a4
SR ELECTRICAL ENGINEER,UT STANDARDS ENGINEERING DIV,85153.85,270,192f78c104486177ddc5d3db81e75ae804ea7d87
POLICE OFFICER,PATROL,85139.66,271,95cd86ea1ea1be5427938e277ebf15e366521cd1
POLICE OFFICER,PATROL,85115.59,272,56e4f135e04b648d10a275e9d0945a604f2fb0d4
SR DATABASE ANALYST,MANAGEMENT INFORMATION SERVICE,85038.72,273,412702848664a6133a0b46ff20983055c7443748
CREW CHIEF,STREETS,85037.26,274,8664104e772705d9d880df0c79bf2b0ab598bb85
SR ELECTRICAL ENGINEER,L&P OPERATIONS SERVICE UNIT,85020.26,275,66c9b0018c0ec9541abdb38746d6488b186ab4eb
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85006.62,276,29df17ce677e55034b212914279d77fe52a427a5
LINE EQUIPMENT CREW CHIEF,ELECTRIC FIELD SERVICES,84997.68,277,805ac243d152e7c8f11948009a33a94bb0123abb
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84976.80,278,008940afe6c42138f9f6b3b4b180361478047cd1
POLICE OFFICER,PATROL,84911.69,279,c0b4e00bbca9e132c82fad6d0f8df87e7136f914
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84887.02,280,6cbeb7bbbc2c302d22536a723b0990ea5b7c9983
POLICE OFFICER,PATROL,84868.41,281,4074fe74d55a39a51478e6353ec4c42328789a36
WATER TRTMNT PLANT SUPERINTNDT,UT WATER PRODUCTION DIV,84848.66,282,2973a9ca845a1790d3a3fa1b5d815db3315310b2
POLICE OFFICER,PATROL,84806.24,283,9cbc991d52526c49542fe4e7004a0dc346633393
POLICE OFFICER,PATROL,84717.96,284,a22561653a429f17846bce86f4853e7afcdf032c
POLICE OFFICER,INVESTIGATIONS,84695.93,285,b3e83b180a290734048f60e0ae76cce8793d9bc9
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84663.60,286,a83e1edb8242c862fe20cc451194e5175dfbdc01
SR  ASSISTANT ATTORNEY,CITY ATTORNEY'S OFFICE,84587.90,287,191a32676e84f0151ea1de3b64a197cd6f8f05aa
POLICE OFFICER,INVESTIGATIONS,84534.53,288,7e1ad6ad83aff8215ecbcff7d020783088767b67
POLICE OFFICER,PATROL,84420.40,289,df9b4b027d70023650051051f9e32ce5351f8376
POLICE OFFICER,PATROL,84332.07,290,369f9f9385fcc701e68836fb78c4941c989eb289
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84282.82,291,a4aef2fe9b2a618661176b54da3023267ea2c643
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84236.82,292,3243ac425c7014730b8f018de472d52ae6190add
POLICE PSYCHOLOGIST,OFFICE OF THE CHIEF,84184.10,293,314df4ff2b4efeb5cc7bed9635435183ca84f43b
SYSTEMS ADMINISTRATION MGR,MANAGEMENT INFORMATION SERVICE,84079.34,294,7077478def7c6978451705b9839073a946ff842f
CHIEF PLANNER,COMM DEV & NEIGHBORHOOD SVCS,84060.34,295,1a39ddfd277b81c6dbfcb3b63c9644cb80ba03a3
CIVIL ENGINEER III,UT MSTR PLAN & FLDPL ADMIN DIV,84005.86,296,79de019669f22ef8ffe4d84b78a6ea002861c25d
POLICE OFFICER,INVESTIGATIONS,83939.29,297,7951d4ba558c67bd6e3960e97a9794c79849f5ae
POLICE OFFICER,PATROL,80568.98,372,9edb5c0680ceaf7e6ba248bacb0c70b4b1ecf80d
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,83938.10,298,fdd09c37fc1450177dfc0cf9c43f00ad10932668
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,83865.81,299,4802267a82e2706049e1083ba34454bfc9d540ef
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,83851.59,300,ac18b5a7b3ea829ca0a3e74986b9f44dd7bbe436
DIRECTOR OF POLICE INFO SERV,POLICE INFORMATION SERVICES,83751.79,301,4196efda3b9e7655e215092289c050701063dcc7
POLICE OFFICER,PATROL,83662.22,302,b59fb05da5363a15dce61d1c40de20fe3d5e228f
UTILITIES FINANCIAL OPS MGR,UTILITY FINANCE & BUDGET,83656.06,303,7e3b2b9f6381d67d59f37ee7bb338e3d7a55b0b5
CREW CHIEF,UT DISTRIBUTION SYSTEM DIV,83591.27,304,d6a4f43d94054604aa85b8ebd80a4a0bf3fc01d7
SR ELECTRICAL ENGINEER,L&P OPERATIONS SERVICE UNIT,83583.25,305,e3ffb5ccbd12c08db84ca251dfa94f3720063c7d
SERVICES CREW CHIEF,ELECTRIC FIELD SERVICES,83504.20,306,15f9d22e41d9e16edf37e0aa68f0dfdf2414fa1f
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,83458.64,307,6a20aacb7e17c4096ec6a59fe2f18959f6ea01f5
POLICE OFFICER,INVESTIGATIONS,83422.47,308,26cacae1fd4062ca304d1e65bd63c5871dab7bf0
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,83401.01,309,ae03e31d8f512f35bce1e6a07b17b85fc0d1a25d
ENERGY SERVICES ENGINEER,UTILITY CUST. & EMP. RELATIONS,83374.72,310,dc94243218c5b5ab357f31f2b2d698e63307cf61
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,83363.86,311,6d0690855f3259d3b0be60a89f5d0fe497fccfa4
IT FINANCIAL AND POLICY MGR,MANAGEMENT INFORMATION SERVICE,83320.12,312,10d33b2b887cfca08a32fd0ac1bb1aa7e998a396
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,83242.30,313,35f8e8a21ae13b884dcad7bc704cd3cd3dda6d8c
RECORDS MANAGER,POLICE INFORMATION SERVICES,83186.74,314,e51a8df8392ed9ab766f8986989f9883f192b93f
POLICE TECHNICAL PROJECTS MGR,POLICE INFORMATION SERVICES,83186.74,315,b899c6aa32775b65864aa198e8c524530816e96d
CIVIL ENGINEER III,ENGINEERING,83113.68,316,e32c65fcc52faaa0083924fe966133b6c62d7a54
CHIEF PLANNER,ADVANCE PLANNING,83096.25,317,a2229389074c541f63b44ded1605c183afaaf265
POLICE OFFICER,INVESTIGATIONS,83090.95,318,ccc1af8e2eb9b4c954c9d3b600b2482ddb9d87ab
PROJECT / PUBLIC INFO MGR,OFFICE OF THE CHIEF,83064.54,319,e29c81729b1630234ca5e85a1306befcfa6031f2
POLICE OFFICER,PATROL,83005.79,320,5e9281c90602dd382ca10f7f701d67c37078627c
POLICE OFFICER,PATROL,82947.95,321,154bbeea5cdb9a8d93f4b613c9bba56df0c84e1e
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,82947.07,322,1b712af1f2c3f1d62fe27c56006ef89294565ec9
RECREATION AREA MANAGER,RECREATION,82865.38,323,dab2b98120bfe6d76f2439db98d95400162e5207
RECREATION AREA MANAGER,RECREATION,82865.38,324,dab2b98120bfe6d76f2439db98d95400162e5207
RECREATION AREA MANAGER,RECREATION,82865.38,325,dab2b98120bfe6d76f2439db98d95400162e5207
PARKS SUPERVISOR,PARKS,82809.58,326,d09c91fb0bafa0d21876ff49fa1f393e241e3d3a
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,82767.06,327,d2c348e0467305a96c496e0abba592ed1c41f8d9
FIREFIGHTER 40 HOUR (SPECIAL),POUDRE FIRE AUTHORITY,82737.48,328,9980ef843932e8126a8585bebf1ea302a9bf570e
UTILITY RATE ANALYST,UTILITY FINANCE & BUDGET,82666.22,329,fa85a0ebfda669f2518cc4467a9ef19fccd43179
POLICE OFFICER,PATROL,82570.74,330,3aa270735d75eca1cd35240b8de4281fa71ff1c7
GREEN  BUILDING CODE PROJ MGR,UTILITY CUST. & EMP. RELATIONS,82523.18,331,a92fc6485b5290c8ea1ebbcb458af176cebfe59b
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,82508.76,332,b23b216c00905f73e7adbb6ca29a924a8c83d43d
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,82503.24,333,1a50991e04014cc401f32642556286286391cced
EMERGENCY MEDICAL SVCS COORD,POUDRE FIRE AUTHORITY,82420.00,334,8ea6d7888db308f3b24ee6741b313c5d134f7080
IT ANALYST,POUDRE FIRE AUTHORITY,82420.00,335,276b8e29e9d0ec29af7d446f3cc03a746711b4c2
POLICE OFFICER,PATROL,82417.76,336,cc87750d787fa3d8856e6b8f07fffda9b3124e7b
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,82340.70,337,c11c9417e8339b973ef43c5f7d450fa3ee44fd3c
POLICE OFFICER,INVESTIGATIONS,82317.39,338,10a0eb02248e045c9b697e79d62f6d29c3e94061
METER SYSTEMS SUPERVISOR,UT STANDARDS ENGINEERING DIV,82195.29,339,e79d5e4c7a65bcd44e91d7dd6c036d73c97be2f5
POLICE OFFICER,INVESTIGATIONS,82123.75,340,a94560fd207579e9996d1b3efaae8bbaf84bb2e1
CONTROL & DATA SYSTEMS ENG,UT PROCESS & SUPERVIS CNTR DIV,82064.10,341,234724794f86aa5c0c607e78c366811b2f69c30c
POLICE OFFICER,PATROL,82045.40,342,74ea14e84bff85514abd122aa55b00fc77ba0c3b
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,81973.09,343,8cd0fef64d850bc0656733e5e19f23a33f8ae3e1
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,81960.33,344,fc6e68fab934abdac0b62e4add40319bbd9d175d
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,81890.05,345,1580397a5caa077cf49bdc84c02d03b3f67a7d38
FIRE INSPECT COORD - 56 HR/WK,POUDRE FIRE AUTHORITY,81886.39,346,968e1bb73ddd9f7ee9d26f723ad83972427a837f
POLICE OFFICER,PATROL,81790.47,347,1934de484774f0fcc19271e641263880cced7dac
POLICE OFFICER,PATROL,81712.20,348,3bed186cdbbc7077d0c3b6d65167cbadbf6aab6d
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,81601.50,349,b53786e6b757f01508e1239af4bfa793da34b27a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,81594.71,350,13e45743aa4d341a0ccf4a990f951a93601f8e6d
POLICE OFFICER,PATROL,81559.28,351,cd46065431e92e8f307f8645e0379a7665eb24cc
POLICE OFFICER,PATROL,81477.48,352,e5d93fe8ec547aceec77fcb681c0372e4cb43b1b
POLICE OFFICER,PATROL,81464.05,353,9c1816e43c78666bfb3e0ffe75229fe0a4841769
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,81388.06,354,a600cd042efaf1002c289f50a71e78b1f6cf5cf4
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,81388.06,355,a600cd042efaf1002c289f50a71e78b1f6cf5cf4
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,81349.16,356,426396ad650ddd24bb8c5af9d132e6a7f134d4a6
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,81343.86,357,2ee7b140c1be52020a70d8ab2acbac45cf54151b
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,81299.42,358,84cbf656219ffff33262313278fbc4676fa346e1
ASST TRANSFORT/DAR GEN MGR,TRANSFORT / DIAL-A-RIDE,81285.28,359,c059f583ba19a6ea237a6fb5a948573f203b2ee7
CIVIL ENGINEER III,PARK PLANNING & DEVELOPMENT,81268.22,360,7283d68442c77b171ca1e812743d4c592d063930
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,81185.18,361,47c33ebfa3b5b5d0d96aebcad4dea8890a28937f
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,81103.80,362,d81bb0b4afc69bc6f8525207c3adee5e64762331
POLICE OFFICER,INVESTIGATIONS,80999.89,363,2b4570c837c75771f81a3beffebe898ed0564a11
FIREFIGHTER 40 HOUR (SPECIAL),POUDRE FIRE AUTHORITY,80806.76,364,2a2dccaff38b61b7f8a1c203fa576f8c2bc4c77c
POLICY AND PROJECT MANAGER,L&P OPERATIONS SERVICE UNIT,80769.25,365,0f2b2ca27f0d9febdd1dbbbe8e0fc0f8aeee87dc
PROJECT ENGINEERING SUPERVISOR,UT ELECTRIC SYSTEMS ENG DIV,80724.54,366,6dac504be7018c52becf6baf778c23b7756b91c5
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80669.25,367,4a7a9da9a9a4a06e1959eae8fa4848f70183875a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80639.91,368,7fe02f828ec65bcc144183f3c4c27ae7ab0e285b
ENVIRONMENTAL PROGRAM MANAGER,NATURAL AREAS,80632.96,369,a499b136d72efb3cd2075550416af5cf6b867eb8
SYSTEMS ANALYST,MANAGEMENT INFORMATION SERVICE,80610.99,370,b5270d4a23ad68a2faac6c2ee7788d09d9b59039
SR NETWORK ENGINEER,MANAGEMENT INFORMATION SERVICE,80610.34,371,b78f492d69107debb5e33fa2c7ca55455f58ecd3
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80460.15,373,3bf581c61735f742fa3de01f74467b7fb886bd9e
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80445.62,374,40a801886240098b2e755a7d7f419055a1ac360e
PROCESS CONTROL SUPERVISOR,UT WTR RECLAMA & BIOSOLIDS DIV,80403.49,375,d5e3004706b76ca25926db670cbbd1db6f4b717e
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80354.89,376,0bbf33dc3dc3ba94584ca6898e593d0d3942f32a
CIVIL ENGINEER II,ENGINEERING,80326.74,377,4a3c4e13bcc67564c074925722ca7bd8c09ae808
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,80280.16,378,fa5dd42943a393e40d327fc566221a77893ee90e
POLICE OFFICER,PATROL,80168.48,379,792a3f874e19a028728b2c32cc131769b00de70a
EMERG SERVICES DISPATCH SUPV,POLICE INFORMATION SERVICES,80010.77,380,005f41385368791894cd913189d2d0cd6e9ce16d
POLICE OFFICER,PATROL,79980.90,381,4da29586bed8d3e344a11dd06161a49501eacca1
POLICE OFFICER,PATROL,79944.22,382,f94e3744fe4006be713410d0c473e1de4595cb59
POLICE OFFICER,PATROL,79888.06,383,a9a7c23ddf436ff154a4e6b2b52b4e6d1fb6b899
CREW CHIEF,STREETS,79887.83,384,05a7e519c13cd3e37b7a63d803c182e05aac1cbe
SR LANDSCAPE ARCHITECT,PARK PLANNING & DEVELOPMENT,79855.19,385,24c354273a5d409bc79de3e2da56df685d7c1e33
POLICE OFFICER,INVESTIGATIONS,79816.82,386,b582eda77a5b897c12f33513ef178178f65aab8d
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,79814.31,387,3e74997028c9df804c07ecc9009a9b808f8915ee
WATER UTIL FIELD OPNS SUPNTNDT,UT WATER METERS DIV,79808.32,388,439e70b1b6c94ecdb006a2b6382f0d046938ae5c
POLICE OFFICER,INVESTIGATIONS,79760.57,389,dc5253222edf90241065b5a5de6d43eefad38c3a
MANAGER OF PARKS,PARKS,79690.52,390,32464d0af1bd327279c0a68db8489bcfdcc771b0
POLICE OFFICER,INVESTIGATIONS,79592.21,391,8af7855d3c0520fdd346d23b23621163fb7e5d0a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,79578.80,392,809cafbbceb89f34a2c0e4381d1d075232da7ae4
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,79561.89,393,393ca58081afa31811ffec3b038827657e2034b9
POLICE LIEUTENANT,OFFICE OF THE CHIEF,79463.33,394,0c8dfa6e9be1399b18d261cc25fbd0dabbb52fae
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,79437.20,395,03d2b8aa7d006f20332f84383f8fc05a181e2014
WATER UTIL FIELD OPNS SUPNTNDT,UT COLLECTION SYSTEM DIV,79308.32,396,32e5e55b3f008de231bb71e6362ee09fd5f992c1
WATER UTIL FIELD OPNS SUPNTNDT,UT DISTRIBUTION SYSTEM DIV,79308.32,397,a5c58db3a4318e111646894c375e0370207bd68c
WATER UTIL FIELD OPNS SUPNTNDT,UT DISTRIBUTION SYSTEM DIV,79308.32,398,a5c58db3a4318e111646894c375e0370207bd68c
WATER UTIL FIELD OPNS SUPNTNDT,UT DRAINAGE SYSTEM DIV,79308.27,399,58a6411411493d5792227e5e1e35bae826ce007d
TELECOM SYSTEMS ADMINISTRATOR,L&P OPERATIONS SERVICE UNIT,79275.04,400,6356160c6209e591dce48b8ffb25efe67ab6bfb1
DATABASE ANALYST,UT PROCESS & SUPERVIS CNTR DIV,79275.04,401,df37c8eca26a781b763ec24b546ce597383443b0
POLICE OFFICER,PATROL,79153.85,402,e852b1c52407280d9eceffc92e4812b5cfaa40f6
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,79140.42,403,a986240127a2e8fd189a5c671f45b8c699319efe
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,79138.11,404,e5f3fb2630399d5e2f8655fd34f223cc3cfc6b1a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78992.59,405,8a76d50dc1e00756de715bddd4dcee5b6360ae0d
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,78988.72,406,abe71141635a61eb703b32eb11c64b0956fd0199
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78921.02,407,83859e8925bb20499435a91057362e4ee7104941
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78872.75,408,3ed464f948ff7718e571c864976b0cda69645fb4
POLICE OFFICER,PATROL,78857.83,409,0c3b97a855a1b10f6b102ac16ec93d918eb11f4c
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78855.58,410,fb569191fb6219a416c95e53a7995a4c2693caee
SYS INTEGRATOR/NETWK ADMINIST,MANAGEMENT INFORMATION SERVICE,78799.76,411,6bcea4a04aad7c017eb601f0a36f705776d1cdcf
PARKS SUPERVISOR,PARKS,78792.96,412,2713ea2628674ee663d957968f1f3ab0ff019b01
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78697.69,413,98ca9e38166864744354979cb761f936010fdfbd
CIVIL ENGINEER II,UT MSTR PLAN & FLDPL ADMIN DIV,78673.76,414,41c40373fb21bb86cc58d5393cb4758708a4f401
CIVIL ENGINEER II,UT MSTR PLAN & FLDPL ADMIN DIV,78673.76,415,41c40373fb21bb86cc58d5393cb4758708a4f401
POLICE OFFICER,PATROL,78618.06,416,dd3e3e967a41c8071c1eebf200f24a5c667f042f
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78596.87,417,e7c3df60b0d8337d2a250d95c0951d6a9d952a08
POLICE OFFICER,PATROL,78482.39,418,91d75cdb5e020b464ecafdecd9935c0a5715bab3
INSTRUMENT/ELECTRICAL SPVSR,UT WATER PRODUCTION DIV,78415.67,419,887e8def21fd79abd9e0bfcabf24d39d54ab5591
TELECOM TECHNICAL SPECIALIST,MANAGEMENT INFORMATION SERVICE,78365.06,420,94cb3077a7f8c2d547cdd3da3e33398c53f5a378
ERP PROGRAM MANAGER,MANAGEMENT INFORMATION SERVICE,78338.00,421,8b9d3d4164789daeab527995c349fe4b95a0cbd7
SYSTEMS ANALYST,MANAGEMENT INFORMATION SERVICE,78324.48,422,687c195a95211907a9a247e37c1897cbe94a19b8
CIVIL ENGINEER II,UT MSTR PLAN & FLDPL ADMIN DIV,78220.58,423,f5a73929236aec702c492c824db976b0348fe615
ENERGY SERVICES ENGINEER,UTILITY CUST. & EMP. RELATIONS,78192.58,424,b2c86700052ab6725a5440d3399025a972d1c3cc
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,78163.98,425,c5d3d23f5cc9734faf877c5f9645eb642fbc6e1a
